Date,n_hh,n_Rg,frac_Rg,Rg_mean_Wm2,Rg_max_Wm2,Tair_mean_C,Tair_max_C,Tair_min_C,RH_mean_pct,VPD_mean_kPa,VPD_max_kPa,P_used_mm,SWC_mean,TS_mean_C,n_SWC_mean,n_TS_mean,n_Rg_from_Grant,n_Tair_from_Grant,n_RH_from_Grant,frac_Rg_from_Grant,frac_Tair_from_Grant,frac_RH_from_Grant
2024-02-15,44,44,1,17.927672361616164,202.878,0.29338636363637494,1.754000000000019,-1.42,74.03113863636364,0.16699698989388864,0.29908362913673636,0.1,0.15999127272727273,1.5615909090909383,0.5,1,22,22,22,0.5,0.5,0.5
2024-02-16,29,29,1,1.8192808916655172,46.77777777777778,-2.867655172413788,-0.7189999999999941,-5.22,66.02592068965517,0.16872385297479978,0.21291617040819877,0,0.15996542857142856,1.5559285714285807,0.24137931034482765,0.4827586206896553,22,22,22,0.7586206896551724,0.7586206896551724,0.7586206896551724
2024-02-17,38,38,1,43.4005080857421,465.945,-6.684842105263135,-4.5989999999999895,-8.625,71.55697105263158,0.10676398693929459,0.1799742906127934,0,0.16107744736842106,1.2648026315789773,1,2,0,0,0,0,0,0
2024-02-18,38,38,1,75.31225438378155,718.619,-1.8228157894736627,0.17900000000003047,-3.926999999999964,63.86998157894737,0.1947634080899373,0.272702118813207,0.30000000000000004,0.1605865,1.0875921052631794,1,2,0,0,0,0,0,0
2024-02-19,39,39,1,112.72689140538405,672.345,-4.029256410256388,4.271000000000015,-11.137,70.69274102564103,0.1848215608754059,0.4826097471323968,0,0.15956684210526315,0.8858684210526574,0.9743589743589743,1.9487179487179487,1,1,1,0.02564102564102564,0.02564102564102564,0.02564102564102564
2024-02-20,39,39,1,108.05912195159488,624.556,1.3967692307692507,8.675000000000011,-3.4969999999999573,62.553651282051284,0.3000113171223138,0.6380298715943067,0,0.16149953846153847,0.671038461538485,1,2,0,0,0,0,0,0
2024-02-21,48,48,1,120.85933720612499,527.171,7.809291666666689,14.288000000000011,3.8389999999999986,55.55954583333333,0.4969264933416472,0.9358264330642607,0,0.200371125,1.522145833333356,1,2,0,0,0,0,0,0
2024-02-22,48,48,1,153.2280115565833,640.837,5.673958333333358,13.539000000000044,-1.8619999999999663,66.1712875,0.411966596218686,1.0989154220006894,0,0.19631766666666667,2.4918958333333556,1,2,0,0,0,0,0,0
2024-02-23,48,48,1,92.64740398042082,484.345,2.819666666666693,8.107000000000028,-1.6359999999999673,64.64464375,0.2770661376087642,0.7462996538328207,0,0.18367870833333333,2.27826041666669,1,2,0,0,0,0,0,0
2024-02-24,39,39,1,138.90731621971793,639.276,-5.8057435897435665,-1.481999999999971,-11.177999999999997,50.08593333333334,0.21170367887786423,0.3539360208608525,0,0.184403,0.9089102564102811,1,2,0,0,0,0,0,0
2024-02-25,41,41,1,123.67737813552465,627.703,-0.06192682926826997,7.242999999999995,-5.015999999999963,64.78043902439025,0.23710030944865773,0.4713905913386097,0,0.180729025,0.6058750000000203,0.975609756097561,1.951219512195122,1,1,1,0.024390243902439025,0.024390243902439025,0.024390243902439025
2024-02-26,48,48,1,158.6707953972708,591.453,6.020208333333361,14.148000000000025,0.35599999999999454,60.508302083333334,0.4164962038651624,0.9056720081673502,0,0.17893354166666667,1.5830625000000218,1,2,0,0,0,0,0,0
2024-02-27,48,48,1,149.68981105626872,608.317,14.644145833333353,21.363,11.00200000000001,63.0119,0.6471336437943558,1.3259798404633438,0,0.17772045833333333,4.888427083333353,1,2,0,0,0,0,0,0
2024-02-28,43,43,1,66.51428473848836,395.102,2.9258837209302566,16.28000000000003,-7.488999999999976,77.44053023255815,0.1823140614480783,0.4849633039107526,0.2,0.17709634883720932,4.750279069767463,1,2,0,0,0,0,0,0
2024-02-29,39,39,1,147.4726422047441,665.514,-5.051692307692287,-0.05099999999998772,-8.92999999999995,53.981161538461535,0.20207426701963457,0.32900281216647187,0,0.17675515384615384,1.034666666666685,1,2,0,0,0,0,0,0
2024-03-01,43,43,1,153.97229117068372,682.554,2.199325581395375,8.567000000000007,-2.502999999999986,47.654016279069765,0.41762275160300394,0.7806210122762909,0,0.17728046511627907,1.1403488372093282,1,2,0,0,0,0,0,0
2024-03-02,48,48,1,170.8577998977083,649.829,6.070020833333354,10.632000000000005,2.5580000000000496,61.73221875,0.37139120234366,0.5745299592956906,0,0.17644925,3.0904895833333565,1,2,0,0,0,0,0,0
2024-03-03,48,48,1,177.1765283458333,656.756,9.288229166666689,18.924000000000035,3.740000000000009,72.65474999999999,0.4302361977579702,1.300890944561576,0,0.17290733333333333,4.232666666666686,1,2,0,0,0,0,0,0
2024-03-04,48,48,1,90.85164442449772,326.303,14.69206250000002,19.465000000000032,9.984000000000037,70.5792375,0.5099665357627784,0.8460590960684267,0,0.17095375,6.6343020833333615,1,2,0,0,0,0,0,0
2024-03-05,48,48,1,56.062806859374994,291.535,9.987270833333351,18.229000000000042,4.862000000000023,87.38552708333333,0.18400021951881046,0.6249462867949125,29.099999999999994,0.22506302083333332,7.616135416666685,1,2,0,0,0,0,0,0
2024-03-06,48,48,1,197.12132328020834,703.201,6.40747916666669,10.800000000000011,2.4540000000000077,65.52311041666667,0.3687514140316173,1.0008758357256395,0,0.2096273125,6.203395833333353,1,2,0,0,0,0,0,0
2024-03-07,48,48,1,91.74860204054166,425.386,4.064229166666692,8.072000000000003,0.382000000000005,58.183616666666666,0.34582529262362494,0.7793577190644186,0,0.1965015625,4.6782916666666825,1,2,0,0,0,0,0,0
2024-03-08,48,48,1,29.308784022916665,117.658,4.937270833333356,7.379000000000019,3.0440000000000396,87.69199583333334,0.10786038048538944,0.3038662251078169,10.6,0.20013352083333333,5.054187500000026,1,2,0,0,0,0,0,0
2024-03-09,48,48,1,60.488560865968736,300.597,2.6067500000000217,5.842000000000041,0.6090000000000373,88.77322291666667,0.07839789694419247,0.19099725730453876,12.099999999999998,0.23521716666666667,4.83022916666669,1,2,0,0,0,0,0,0
2024-03-10,42,42,1,125.62695436780952,565.299,-0.24288095238092575,3.100999999999999,-2.72199999999998,72.76723095238096,0.17654122198040456,0.43931059154441565,0,0.21201259523809524,3.4439285714285925,1,2,0,0,0,0,0,0
2024-03-11,48,48,1,207.93450084290004,700.844,4.258812500000026,14.381000000000029,-1.252999999999986,64.25264375,0.3958887069167759,1.0099496738961837,0,0.20200814583333335,3.129270833333359,1,2,0,0,0,0,0,0
2024-03-12,48,48,1,198.08680176437497,714.033,11.00508333333336,17.699000000000012,6.508000000000038,59.468870833333334,0.5967361073503281,1.142300953677276,0,0.19400160416666667,5.348302083333353,1,2,0,0,0,0,0,0
2024-03-13,48,48,1,207.84253200291667,737.459,12.46347916666669,20.05200000000002,2.742999999999995,51.46248541666667,0.8782767078864003,1.9557207594579247,0,0.189176875,6.423145833333356,1,2,0,0,0,0,0,0
2024-03-14,48,48,1,22.37491018060417,103.637,9.645645833333353,15.608000000000004,5.447000000000003,62.42069166666667,0.5177686327874197,1.3503575675245472,20.099999999999998,0.205415625,6.63677083333336,1,2,0,0,0,0,0,0
2024-03-15,48,48,1,210.701252073125,746.571,4.532562500000021,9.184000000000026,-0.17699999999996407,80.57060208333334,0.19647716663220122,0.6811935827163149,1.3,0.220947125,5.755645833333352,1,2,0,0,0,0,0,0
2024-03-16,48,48,1,94.67587855822705,522.343,4.775145833333358,10.153999999999996,0.22900000000004184,68.85457708333334,0.28739803623609833,0.580609274033173,0,0.20470535416666666,5.026135416666683,1,2,0,0,0,0,0,0
2024-03-17,48,48,1,87.54478725142145,460.404,0.9046875000000227,6.822000000000003,-2.252999999999986,65.14317083333333,0.23140439055114376,0.48291873573910626,0.1,0.19794164583333335,4.265302083333355,1,2,0,0,0,0,0,0
2024-03-18,48,48,1,70.74511746016252,314.294,-2.5009999999999764,-0.7589999999999577,-4.308999999999969,73.12386666666667,0.13849150050429349,0.22885529083467432,0.1,0.19459377083333335,2.6729791666666882,1,2,0,0,0,0,0,0
2024-03-19,48,48,1,148.7367376452521,701.845,1.1129375000000257,5.551000000000045,-1.6379999999999768,59.7729625,0.28109392042859305,0.49108190861027645,0,0.19210989583333332,2.62436458333336,1,2,0,0,0,0,0,0
2024-03-20,42,42,1,109.25634617526191,510.335,-1.2802142857142678,4.055000000000007,-4.062999999999988,59.91779761904762,0.22368908916024655,0.4240498872262543,0.1,0.18853092857142856,2.6156666666666926,1,2,0,0,0,0,0,0
2024-03-21,38,38,1,165.8651694065595,889.649,-4.558868421052612,0.299000000000035,-8.291999999999973,52.390252631578946,0.23024365406551425,0.4422354427241538,0,0.1875163157894737,1.4030789473684466,1,2,0,0,0,0,0,0
2024-03-22,48,48,1,101.56663811711461,387.108,-2.6760416666666473,-0.7980000000000018,-4.635999999999967,74.08399375,0.12854288696059005,0.34207689432445065,5.9,0.18669397916666666,1.3288645833333548,1,2,0,0,0,0,0,0
2024-03-23,43,43,1,224.76356185226047,833.831,-1.400279069767418,0.9519999999999982,-4.495999999999981,66.87296046511628,0.1964483734668083,0.4240857610255625,0.8,0.19219609302325583,1.9830930232558317,1,2,0,0,0,0,0,0
